RegID,CatID,Cat,Venue,Laps,Course,Grade,Rank,Lap1,Lap2,Lap3,LapAvg,Final,T0,SeriesRank,SeriesPoints
100395046,402,Novice 6-8th Grade Female,Maybury,3,Beginner,8,7,1064.54,1101.67,1061.37,1066.98,3200.96,47200.6,8,1234
100395059,402,Novice 6-8th Grade Female,Maybury,3,Beginner,8,12,1118.03,1188.57,1171.98,1143.88,3431.66,47200.6,12,1134
100395070,103,Advanced Middle School Male,Maybury,2,Advanced,7,11,1833.48,1787.97,,1784.77,3569.55,33270.75,14,1352
100395074,103,Advanced Middle School Male,Maybury,2,Advanced,7,13,1912.6,1925.27,,1885.72,3771.45,33270.75,15,1308
100395080,103,Advanced Middle School Male,Maybury,2,Advanced,7,19,2282.83,2309.47,,2257.94,4515.89,33270.75,17,1238
100395084,502,Novice 7th Grade Male,Maybury,3,Beginner,7,12,1095.74,1123.36,1103.14,1092.72,3278.18,51043.4,13,1122
100395085,502,Novice 7th Grade Male,Maybury,3,Beginner,7,26,1593.08,1518.64,1721.07,1565.97,4697.92,51043.4,32,578
100395088,103,Advanced Middle School Male,Maybury,2,Advanced,7,17,2170.75,2152.97,,2116.06,4232.13,33270.75,18,1229
100395098,502,Novice 7th Grade Male,Maybury,3,Beginner,7,15,1199.9,1144.2,1138.61,1121.16,3363.48,51043.4,24,832
100395099,502,Novice 7th Grade Male,Maybury,3,Beginner,7,21,1193.46,1199.65,1173.86,1165.81,3497.45,51043.4,16,1078
100395102,103,Advanced Middle School Male,Maybury,2,Advanced,7,7,1776.78,1782.04,,1761.11,3522.23,33270.75,9,1445
100395114,502,Novice 7th Grade Male,Maybury,3,Beginner,7,3,1000.58,1020.79,989.99,995.92,2987.76,51043.4,4,1300
100395143,501,Novice 8th Grade Male,Maybury,3,Beginner,8,15,1085.1,1085.3,1077,1060.2,3180.61,50510.65,11,1134
100395144,501,Novice 8th Grade Male,Maybury,3,Beginner,8,11,1035.55,1034.87,1047.42,1025.49,3076.47,50510.65,8,1202
100395145,103,Advanced Middle School Male,Maybury,2,Advanced,8,3,1689.42,1716.88,,1690.45,3380.9,33270.75,4,1580
100395154,501,Novice 8th Grade Male,Maybury,3,Beginner,8,20,1232.41,1220.04,1166.6,1160.68,3482.05,50510.65,26,836
100395156,501,Novice 8th Grade Male,Maybury,3,Beginner,8,5,990.97,1010.56,1026.7,1002.17,3006.51,50510.65,4,1316
100395157,501,Novice 8th Grade Male,Maybury,3,Beginner,8,6,990.46,1013.16,1033.43,1006.86,3020.6,50510.65,3,1328
100395161,501,Novice 8th Grade Male,Maybury,3,Beginner,8,10,1042.25,1035.01,1037.36,1022.75,3068.26,50510.65,21,944
100395162,501,Novice 8th Grade Male,Maybury,3,Beginner,8,2,936.31,977.61,984.49,962.38,2887.16,50510.65,2,1376
100395172,103,Advanced Middle School Male,Maybury,2,Advanced,8,8,1783.44,1770.95,,1761.51,3523.03,33270.75,8,1450
100395185,501,Novice 8th Grade Male,Maybury,3,Beginner,8,-1,2523.63,,,2452.37,2452.37,50510.65,23,909
100395188,103,Advanced Middle School Male,Maybury,2,Advanced,8,5,1689.14,1711.77,,1694.63,3389.27,33270.75,2,1620
100395192,402,Novice 6-8th Grade Female,Maybury,3,Beginner,6,6,1005.43,1039.39,1032.45,1023.5,3070.52,47200.6,4,1298
100395193,501,Novice 8th Grade Male,Maybury,3,Beginner,8,3,992.99,992,988.85,982.46,2947.4,50510.65,5,1286
100395204,101,Varsity Male,Maybury,3,Advanced,12,2,1506.91,1532.82,1527.1,1519.48,4558.44,32398.44,3,2301
100399195,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,1,1228.82,,,1217,1217,58350.07,1,977
100399291,602,Advanced Elementary Female,Maybury,3,Beginner,5,2,1044.85,1088.2,1089.57,1070.27,3210.81,50760,2,1370
100399308,704,Elementary 4th Grade Female,Maybury,2,Beginner,4,1,1115.31,1093.8,,1090.57,2181.15,55200,2,1150
100399312,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,25,1882.26,1890,,1831.39,3662.78,37822.41,22,1412
100399349,501,Novice 8th Grade Male,Maybury,3,Beginner,8,17,1168.35,1120.49,1164.33,1113.7,3341.11,50510.65,25,884
100399381,101,Varsity Male,Maybury,3,Advanced,10,13,1658.86,1634.59,1655.48,1628.57,4885.71,32398.44,13,1946
100399453,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,16,1425.24,1440.81,,1374.82,2749.64,54845.54,18,888
100399508,601,Advanced Elementary Male,Maybury,3,Beginner,5,1,1031.15,1044.39,1034.28,1024.87,3074.62,50400,21,822
100399528,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,44,2395.2,,,2062.65,2062.65,57540,64,125
100399746,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,2,1252.87,,,1233.32,1233.32,58350.07,2,965
100399786,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,19,1840.86,,,1729.67,1729.67,58350.07,17,609
100399862,503,Novice 6th Grade Male,Maybury,3,Beginner,6,29,1452.74,1662.6,1751,1574.77,4724.32,51560.59,37,391
100399874,501,Novice 8th Grade Male,Maybury,3,Beginner,8,19,1206.32,1161.93,1185.61,1155.79,3467.38,50510.65,14,1044
100399998,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,3,1173.42,1098.98,,1117.7,2235.4,54845.54,4,1079
100400138,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,11,34,2165.46,1989.73,,1973.53,3947.06,38399.62,38,1003
100400162,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,7,1372.8,,,1335.74,1335.74,58350.07,7,866
100400197,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,18,1546.67,1510.44,,1440.29,2880.59,54845.54,33,178
100400266,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,17,1327.08,,,1210.68,1210.68,57540,11,817
100401082,804,Elementary PreK-1st Grade Female,Maybury,1,Beginner,1,7,2623.7,,,2578,2578,59251.36,13,536
100401473,102,Varsity Female,Maybury,3,Advanced,11,-1,2374.88,2492.17,,2401.65,4803.3,32858,13,1911
100401660,503,Novice 6th Grade Male,Maybury,3,Beginner,6,5,995.78,1047.19,1012.41,1014.58,3043.74,51560.59,3,1346
100401832,503,Novice 6th Grade Male,Maybury,3,Beginner,6,26,1428.08,1466.67,1551.07,1446.36,4339.08,51560.59,20,978
100401834,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,11,20,1873.68,1864.13,,1834.98,3669.97,38399.62,13,1541
100401843,402,Novice 6-8th Grade Female,Maybury,3,Beginner,7,10,1114.35,1143.67,1103.66,1106.52,3319.58,47200.6,9,1186
100401898,701,Elementary 5th Grade Male,Maybury,2,Beginner,5,18,1426.97,1326.52,,1302.98,2605.96,54015.57,21,538
100401903,701,Elementary 5th Grade Male,Maybury,2,Beginner,5,14,1400.69,1282.27,,1270.47,2540.94,54015.57,20,559
100401922,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,11,37,2135.81,2072.85,,2025.59,4051.19,38399.62,31,1223
100401924,701,Elementary 5th Grade Male,Maybury,2,Beginner,5,5,1024.88,1202.83,,1110.37,2220.74,54015.57,4,1105
100402036,602,Advanced Elementary Female,Maybury,3,Beginner,5,5,1255.82,1278.64,1326.6,1280.13,3840.41,50760,4,1286
100402037,602,Advanced Elementary Female,Maybury,3,Beginner,5,6,1304.46,1319.81,1327.52,1308.69,3926.08,50760,5,1262
100402074,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,11,22,1933.63,1843.53,,1837.41,3674.82,38399.62,21,1448
100402117,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,9,1200.61,1228.48,,1191.15,2382.31,54845.54,10,988
100402504,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,13,1256.42,,,1163.34,1163.34,57540,9,825
100402608,101,Varsity Male,Maybury,3,Advanced,12,26,1908.45,1747.47,1780.54,1757.85,5273.57,32398.44,32,1548
100402696,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,5,1169.46,,,1093.32,1093.32,57540,6,887
100403031,803,Elementary PreK-1st Grade Male,Maybury,1,Beginner,1,1,1246.6,,,1240.1,1240.1,58890,1,985
100403056,601,Advanced Elementary Male,Maybury,3,Beginner,4,5,1083.54,1116.13,1120.68,1097.92,3293.77,50400,4,1304
100403115,103,Advanced Middle School Male,Maybury,2,Advanced,7,9,1837.95,1784.6,,1780.37,3560.74,33270.75,13,1352
100403636,502,Novice 7th Grade Male,Maybury,3,Beginner,7,24,1286.46,1231.32,1252.98,1218.93,3656.81,51043.4,25,820
100404982,602,Advanced Elementary Female,Maybury,3,Beginner,5,3,1084.72,1161.98,1205.48,1148.42,3445.28,50760,3,1352
100405012,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,12,15,1894.44,1796.67,,1789.1,3578.21,38399.62,22,1445
100405045,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,34,1801.1,,,1508.82,1508.82,57540,34,669
100405055,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,18,1824.18,,,1722.27,1722.27,58350.07,23,470
100405513,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,1,1096.75,1086.72,,1088.44,2176.89,54845.54,1,1160
100405571,502,Novice 7th Grade Male,Maybury,3,Beginner,7,7,1040.05,1066.73,1080.71,1049.63,3148.9,51043.4,8,1210
100405952,703,Elementary 4th Grade Male,Maybury,2,Beginner,3,2,1096.56,1087.14,,1090.74,2181.49,54845.54,2,1145
100406526,502,Novice 7th Grade Male,Maybury,3,Beginner,7,18,1281.64,1129.38,1182.36,1149.66,3448.98,51043.4,35,410
100407154,203,Junior Varsity Female,Maybury,2,Advanced,9,3,1878.45,1874.96,,1872.36,3744.73,38994.18,2,1922
100408620,502,Novice 7th Grade Male,Maybury,3,Beginner,7,5,1021.02,1022.85,1023.57,1011.02,3033.07,51043.4,6,1258
100408623,503,Novice 6th Grade Male,Maybury,3,Beginner,6,15,1167.59,1163.86,1218.35,1159.24,3477.74,51560.59,14,1098
100408645,502,Novice 7th Grade Male,Maybury,3,Beginner,7,2,939.76,1021.16,978.67,978.25,2934.75,51043.4,2,1370
100408701,503,Novice 6th Grade Male,Maybury,3,Beginner,6,9,1075.45,1024.19,1066.69,1041.72,3125.17,51560.59,10,1194
100410177,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,12,36,2209.01,2006.84,,2001.33,4002.67,38399.62,44,696
100410607,203,Junior Varsity Female,Maybury,2,Advanced,12,18,2911.68,2890.72,,2859.59,5719.19,38994.18,18,1463
100411000,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,9,12,1819.14,1766.93,,1745.7,3491.4,37822.41,15,1562
100413258,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,3,1143.7,,,1076.56,1076.56,57540,3,941
100413712,301,Novice 10-12th Grade Male,Maybury,3,Beginner,10,3,987.34,922.03,919.2,929.13,2787.4,43231,6,1488
100417093,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,12,23,1938.55,1866.52,,1843.71,3687.43,38399.62,23,1406
100418232,302,Novice 9th Grade Male,Maybury,3,Beginner,9,1,978.68,967.01,1028.22,975.34,2926.02,43699.31,10,970
100418320,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,11,32,2035.52,1897.76,,1900.23,3800.47,38399.62,27,1313
100418702,203,Junior Varsity Female,Maybury,2,Advanced,10,17,2468.42,2683.76,,2529.31,5058.63,38994.18,22,889
100418997,301,Novice 10-12th Grade Male,Maybury,3,Beginner,11,13,1065.86,1037.18,1023.73,1013.62,3040.86,43231,14,1273
100421168,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,33,1810.17,,,1497.74,1497.74,57540,46,423
100421419,501,Novice 8th Grade Male,Maybury,3,Beginner,8,16,1077.46,1051.42,1148.81,1072.08,3216.26,50510.65,10,1144
100421716,701,Elementary 5th Grade Male,Maybury,2,Beginner,5,11,1240.4,1207.59,,1195.37,2390.74,54015.57,8,997
100421861,501,Novice 8th Grade Male,Maybury,3,Beginner,8,13,1089.06,1035.18,1063.57,1050.51,3151.54,50510.65,7,1222
100422519,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,2,24,3162.42,,,3024.04,3024.04,58350.07,35,145
100424821,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,11,1254.68,,,1158.25,1158.25,57540,10,820
100429451,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,9,3,1562,1608.69,,1580.59,3161.18,37822.41,3,1922
100430037,101,Varsity Male,Maybury,3,Advanced,10,15,1640.72,1649.64,1658.22,1640.17,4920.52,32398.44,12,1957
100430386,503,Novice 6th Grade Male,Maybury,3,Beginner,6,4,1019.52,1030.22,1009.41,1012.39,3037.18,51560.59,5,1280
100430662,402,Novice 6-8th Grade Female,Maybury,3,Beginner,7,18,1255.61,1331.12,1288.24,1262.63,3787.9,47200.6,19,1054
100431290,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,21,1886.83,,,1795.02,1795.02,58350.07,14,757
100431295,301,Novice 10-12th Grade Male,Maybury,3,Beginner,11,9,1001.76,976.15,995.32,982.29,2946.89,43231,5,1499
100431631,702,Elementary 5th Grade Female,Maybury,2,Beginner,5,3,1282.3,1200.02,,1214.97,2429.95,54470,5,1065
100431637,103,Advanced Middle School Male,Maybury,2,Advanced,6,12,1831.57,1816.92,,1800.85,3601.71,33270.75,10,1410
100431912,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,5,1367.27,,,1326.02,1326.02,58350.07,5,898
100432123,704,Elementary 4th Grade Female,Maybury,2,Beginner,4,14,1814.08,1843.12,,1772.11,3544.22,55200,15,552
100432140,402,Novice 6-8th Grade Female,Maybury,3,Beginner,6,9,1113.25,1129.32,1115.52,1101.92,3305.77,47200.6,11,1158
100432536,702,Elementary 5th Grade Female,Maybury,2,Beginner,5,10,1421.17,1377.87,,1375.9,2751.8,54470,10,988
100433898,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,2,6,1365.06,,,1332.86,1332.86,58350.07,4,917
100434649,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,6,1671.88,1685.57,,1660.1,3320.21,37822.41,9,1700
100435057,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,36,1828.85,,,1544.92,1544.92,57540,41,521
100435576,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,20,1478.05,1593.37,,1491.46,2982.92,54845.54,16,908
100435698,402,Novice 6-8th Grade Female,Maybury,3,Beginner,6,15,1195.03,1218.5,1203.25,1186.56,3559.68,47200.6,15,1092
100436042,704,Elementary 4th Grade Female,Maybury,2,Beginner,4,9,1488.55,1397.49,,1396.84,2793.69,55200,9,982
100436156,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,10,1336.83,1302.92,,1271.53,2543.07,54845.54,13,933
100438562,402,Novice 6-8th Grade Female,Maybury,3,Beginner,6,19,1324.55,1350.79,1379.85,1319.38,3958.16,47200.6,21,1014
100439748,203,Junior Varsity Female,Maybury,2,Advanced,10,16,2425.76,2490.84,,2419.19,4838.38,38994.18,17,1499
100443048,301,Novice 10-12th Grade Male,Maybury,3,Beginner,11,8,994.82,983.77,994.67,975.67,2927.02,43231,11,1375
100443121,402,Novice 6-8th Grade Female,Maybury,3,Beginner,6,25,1449.05,1496.06,1537.88,1460.58,4381.76,47200.6,22,1002
100443534,203,Junior Varsity Female,Maybury,2,Advanced,10,10,2051.26,2170.21,,2094.27,4188.55,38994.18,7,1733
100443554,301,Novice 10-12th Grade Male,Maybury,3,Beginner,10,11,1020.74,1016.86,1037.42,1006.15,3018.45,43231,8,1392
100443688,301,Novice 10-12th Grade Male,Maybury,3,Beginner,10,1,911.1,934.55,901.17,908.4,2725.22,43231,2,1598
100454636,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,22,1948.82,1821.81,,1805.22,3610.44,37822.41,25,1394
100454711,402,Novice 6-8th Grade Female,Maybury,3,Beginner,7,17,1257,1298.91,1253.09,1245.57,3736.71,47200.6,17,1082
100454718,503,Novice 6th Grade Male,Maybury,3,Beginner,6,20,1272.52,1268.81,1341.63,1268.66,3806,51560.59,15,1080
100454723,701,Elementary 5th Grade Male,Maybury,2,Beginner,5,6,1160.19,1191.23,,1149.86,2299.73,54015.57,7,1070
100454727,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,9,1252.76,,,1150.91,1150.91,57540,12,812
100454761,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,14,1293.33,,,1182.86,1182.86,57540,14,783
100454898,503,Novice 6th Grade Male,Maybury,3,Beginner,6,27,1478.94,1637.89,1458.77,1476.27,4428.83,51560.59,29,598
100454903,803,Elementary PreK-1st Grade Male,Maybury,1,Beginner,1,18,2380.67,,,2287.85,2287.85,58890,22,455
100455050,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,27,1596.27,,,1349.81,1349.81,57540,31,693
100455056,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,39,1892.59,,,1595.1,1595.1,57540,38,643
100455927,803,Elementary PreK-1st Grade Male,Maybury,1,Beginner,0,11,1841,,,1782.24,1782.24,58890,10,825
100455938,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,11,29,2024.36,1882.41,,1889.75,3779.5,38399.62,24,1364
100456261,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,23,1625.78,,,1319.3,1319.3,57540,40,590
100456379,302,Novice 9th Grade Male,Maybury,3,Beginner,9,8,1167.71,1167.61,1160.43,1157.49,3472.47,43699.31,5,1464
100456473,402,Novice 6-8th Grade Female,Maybury,3,Beginner,6,26,1806.84,1864.19,2254.25,1930.59,5791.79,47200.6,29,574
100456477,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,3,23,2547.35,,,2419.7,2419.7,58350.07,27,438
100456612,501,Novice 8th Grade Male,Maybury,3,Beginner,8,22,1276.12,1319.16,1275.89,1259.7,3779.1,50510.65,17,1008
100456665,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,25,1532.03,,,1334.04,1334.04,57540,24,734
100456826,301,Novice 10-12th Grade Male,Maybury,3,Beginner,12,24,1267.69,1223.73,1214.97,1204.93,3614.8,43231,16,1210
100456839,502,Novice 7th Grade Male,Maybury,3,Beginner,7,14,1152.63,1122.68,1106.03,1102.41,3307.25,51043.4,15,1098
100456840,302,Novice 9th Grade Male,Maybury,3,Beginner,9,3,981.05,1009.52,1017.12,998.14,2994.42,43699.31,2,1570
100457187,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,21,1505.82,,,1304.37,1304.37,57540,23,735
100458193,501,Novice 8th Grade Male,Maybury,3,Beginner,8,26,1514.96,1532.4,1513.27,1486.17,4458.51,50510.65,20,958
100458263,301,Novice 10-12th Grade Male,Maybury,3,Beginner,12,16,1132.19,1084.74,1031.3,1042.38,3127.14,43231,22,766
100458418,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,9,14,1823.43,1764.14,,1759.12,3518.24,37822.41,12,1589
100458526,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,24,1935.25,1843.69,,1827.03,3654.07,37822.41,21,1418
100459760,502,Novice 7th Grade Male,Maybury,3,Beginner,7,27,2368.11,2007.37,1859.17,2028.22,6084.67,51043.4,36,384
100460115,103,Advanced Middle School Male,Maybury,2,Advanced,8,10,1837.92,1784.08,,1782.47,3564.94,33270.75,12,1364
100460117,503,Novice 6th Grade Male,Maybury,3,Beginner,6,7,1069.35,1013.38,1061.72,1035.79,3107.39,51560.59,7,1238
100460203,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,4,1154.93,,,1092.76,1092.76,57540,4,929
100460208,803,Elementary PreK-1st Grade Male,Maybury,1,Beginner,1,8,1618.31,,,1602.58,1602.58,58890,5,907
100460265,301,Novice 10-12th Grade Male,Maybury,3,Beginner,12,4,1083.44,939.16,939.8,938.71,2816.14,43231,26,607
100460307,501,Novice 8th Grade Male,Maybury,3,Beginner,8,9,1058.97,1027.82,1032.82,1021.03,3063.11,50510.65,22,924
100460335,704,Elementary 4th Grade Female,Maybury,2,Beginner,4,5,1205.53,1249.29,,1204.12,2408.24,55200,5,1085
100460395,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,11,1355.18,1306.76,,1279.48,2558.96,54845.54,12,933
100460479,704,Elementary 4th Grade Female,Maybury,2,Beginner,4,7,1287.28,1225.66,,1222.71,2445.43,55200,7,1039
100460572,803,Elementary PreK-1st Grade Male,Maybury,1,Beginner,1,2,1388.08,,,1375.81,1375.81,58890,3,949
100460726,503,Novice 6th Grade Male,Maybury,3,Beginner,6,30,1614.3,1633.06,1645.79,1578.75,4736.25,51560.59,33,564
100461158,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,2,4,1382.95,,,1321.14,1321.14,58350.07,6,886
100461165,502,Novice 7th Grade Male,Maybury,3,Beginner,7,20,1310.32,1126.78,1118.64,1152.24,3456.74,51043.4,19,1040
100461166,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,17,1351.2,1495.6,,1384.85,2769.7,54845.54,15,920
100461169,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,20,1421.05,,,1289.02,1289.02,57540,19,763
100461203,602,Advanced Elementary Female,Maybury,3,Beginner,4,4,1254.63,1274.27,1311.16,1269.61,3808.84,50760,7,930
100461204,802,Elementary 2nd-3rd Grade Female,Maybury,1,Beginner,2,14,1629,,,1562.49,1562.49,58350.07,11,796
100461273,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,12,6,1754.38,1732.45,,1732.29,3464.58,38399.62,6,1712
100461279,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,9,9,1747.75,1711.54,,1699.88,3399.76,37822.41,10,1652
100461390,501,Novice 8th Grade Male,Maybury,3,Beginner,8,27,1562.24,1597.03,1569.2,1543.75,4631.25,50510.65,19,976
100461442,104,Advanced Middle School Female,Maybury,2,Advanced,8,8,2583.22,2505.04,,2525.87,5051.75,33685.86,20,1438
100461878,803,Elementary PreK-1st Grade Male,Maybury,1,Beginner,1,16,1956.53,,,1869.78,1869.78,58890,21,457
100461879,703,Elementary 4th Grade Male,Maybury,2,Beginner,4,13,1412,1406.14,,1340.05,2680.1,54845.54,26,542
100462281,402,Novice 6-8th Grade Female,Maybury,3,Beginner,7,28,1854.77,2017.07,2282.05,2005.16,6015.49,47200.6,38,192
100462294,702,Elementary 5th Grade Female,Maybury,2,Beginner,5,5,1212.4,1281.49,,1238.09,2476.19,54470,3,1105
100462367,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,3,7,1183.38,,,1099.58,1099.58,57540,8,873
100462383,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,18,1849.82,1809.94,,1779.6,3559.21,37822.41,19,1475
100462449,503,Novice 6th Grade Male,Maybury,3,Beginner,6,28,1633.1,1641.94,1473.73,1531.5,4594.52,51560.59,31,584
100462450,503,Novice 6th Grade Male,Maybury,3,Beginner,4,25,1483.02,1419.96,1423.89,1386.66,4159.99,51560.59,30,590
100462518,202,Junior Varsity 11-12th Grade Male,Maybury,2,Advanced,12,41,2247.82,2113.11,,2096.65,4193.3,38399.62,33,1189
100462720,701,Elementary 5th Grade Male,Maybury,2,Beginner,5,4,1025.45,1202.69,,1107.91,2215.82,54015.57,2,1130
100462776,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,41,2226.18,3272.11,,2639.39,5278.78,37822.41,37,967
100462885,502,Novice 7th Grade Male,Maybury,3,Beginner,7,23,1202.27,1174.48,1294.28,1194.02,3582.07,51043.4,18,1048
100463253,804,Elementary PreK-1st Grade Female,Maybury,1,Beginner,1,9,2877.37,,,2841.4,2841.4,59251.36,3,911
100463352,201,Junior Varsity 9-10th Grade Male,Maybury,2,Advanced,10,31,2048.45,1990.25,,1937.07,3874.15,37822.41,42,795
100463610,702,Elementary 5th Grade Female,Maybury,2,Beginner,5,12,1825.88,1501.77,,1642.5,3285.01,54470,8,1017
100464004,503,Novice 6th Grade Male,Maybury,3,Beginner,6,23,1076.48,1080.07,1842.32,1317.34,3952.03,51560.59,12,1174
100464397,801,Elementary 2nd-3rd Grade Male,Maybury,1,Beginner,2,32,1727.08,,,1470.12,1470.12,57540,32,685
